Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
CNMVF,CANOE MINING VENTURES,Pink Current,0.116400,,0,Foreign Ordinary Shares,Canada,Ontario
NOPMF,NEO PERFORMANCE MATERIALS,Pink Current,17.550000,11.216700,19483,Foreign Ordinary Shares,Canada,Ontario
SJRNF,ARCWEST EXPL INC,Pink Current,0.058900,,0,Foreign Ordinary Shares,Canada,British Columbia
SMPBF,PLAYGROUND VENTURES INC,Pink Current,0.259910,,0,Foreign Ordinary Shares,Canada,British Columbia
ALRGF,ANTLER GOLD INC,Pink Current,0.110000,,0,Foreign Ordinary Shares,Canada,Nova Scotia
VSSSF,VISIONSTATE CORP,Pink Current,0.048500,,0,Foreign Ordinary Shares,Canada,Alberta
NPPTF,NEPTUNE DIGITAL ASSETS,Pink Current,0.541600,-10.449700,143904,Foreign Ordinary Shares,Canada,British Columbia
PLFLF,PLANTFUEL LIFE INC,Pink Current,0.218500,5.048100,40913,Foreign Ordinary Shares,Canada,British Columbia
LTMCF,LITHIUM CHILE INC,Pink Current,0.457900,-3.417000,143327,Foreign Ordinary Shares,Canada,Alberta
WLYYF,WELL HEALTH TECH CORP ORD,Pink Current,5.420000,-1.275000,5341,Foreign Ordinary Shares,Canada,British Columbia
TTSRF,TARTISAN NICKEL CORP,Pink Current,0.347400,-0.742900,1170,Foreign Ordinary Shares,Canada,Ontario
GLIIF,GLACIER LAKE RESORCES,Pink Current,0.220300,,0,Foreign Ordinary Shares,Canada,British Columbia
CWWBF,PLANT-BASED INVT CORP,Pink Current,0.289930,,0,Foreign Ordinary Shares,Canada,Ontario
HUTWF,HUT 8 MINING CORP WT 2021,Pink Current,10.218900,,60,Warrants,Canada,Ontario
JUGRF,JUGGERNAUT EXPL LTD,Pink Current,0.129000,,0,Foreign Ordinary Shares,Canada,British Columbia
BYLTF,BAYLIN TECHNOLOGIES INC,Pink Current,0.706600,,0,Foreign Ordinary Shares,Canada,Ontario
NEMCF,NEW ENERGY METALS CORP,Pink Current,0.055600,,0,Foreign Ordinary Shares,Canada,British Columbia
MURMF,MURCHISON MINERALS LTD,Pink Current,0.117100,6.454500,12090,Foreign Ordinary Shares,Canada,Ontario
CBGZF,CABRAL GOLD INC,Pink Current,0.301700,1.024600,11168,Foreign Ordinary Shares,Canada,British Columbia
GRLVF,GROUP ELEVEN RES CORP,Pink Current,0.106100,6.100000,5000,Foreign Ordinary Shares,Canada,British Columbia
GODWF,GREEN ORGANIC DTCH WT 24,Pink Current,0.000000,,0,Warrants,Canada,Ontario
GRODF,GREEN ORGNIC DTHMN WTS 22,Pink Current,0.026400,,0,Warrants,Canada,Ontario
GDMIF,GOLDSTAR MINERALS INC,Pink Current,0.085900,,0,Foreign Ordinary Shares,Canada,Quebec
NPEZF,BAM BAM RES INC,Pink Current,0.138500,3.512700,184767,Foreign Ordinary Shares,Canada,British Columbia
ATUUF,TENAZ ENERGY CORP,Pink Current,0.300000,-0.530500,1000,Foreign Ordinary Shares,Canada,Alberta
KHRWF,KHIRON LIFE SCNCES WT 25,Pink Current,0.099040,-24.969700,200,Warrants,Canada,Ontario
AAMMF,ALMADEX MINERALS LTD,Pink Current,0.250000,-4.214600,19698,Foreign Ordinary Shares,Canada,British Columbia
TTTSF,TRUTRACE TECH CORP,Pink Current,0.038000,-7.317100,28823,Foreign Ordinary Shares,Canada,Alberta
DVVDF,DIVIDEND SELECT 15 CORP,Pink Current,7.650000,5.930300,350,Foreign Ordinary Shares,Canada,Ontario
GPPRF,CERRO DE PASCO RES INC,Pink Current,0.225700,,0,Foreign Ordinary Shares,Canada,Quebec
SXNTF,SIXTY NORTH GOLD MNG LTD,Pink Current,0.048100,-8.867000,13356,Foreign Ordinary Shares,Canada,British Columbia
AMEFF,APPRECIATED MEDIA HLDGS,Pink Current,0.020000,0.000000,4000,Foreign Ordinary Shares,Canada,Ontario
MGIDF,MAGNUM GOLDCORP INC,Pink Current,0.060500,,0,Foreign Ordinary Shares,Canada,British Columbia
TOKIF,TREE OF KNOWLEDGE INTL CP,Pink Current,0.015700,,0,Foreign Ordinary Shares,Canada,Ontario
TNMCF,TITAN MINING CORP,Pink Current,0.560000,,0,Foreign Ordinary Shares,Canada,British Columbia
EACTF,EARTH ALIVE CLEAN TCH INC,Pink Current,0.074500,,0,Foreign Ordinary Shares,Canada,Quebec
SBDCF,SBD CAPITAL CORP,Pink Current,0.030000,,0,Foreign Ordinary Shares,Canada,Ontario
SNVVF,STEP ENERGY SVCS LTD,Pink Current,1.680000,5.000000,7500,Foreign Ordinary Shares,Canada,Alberta
BLFDF,BLOCKCHAIN FDRY INC ORD,Pink Current,0.170400,0.235300,4800,Foreign Ordinary Shares,Canada,Ontario
GORIF,GOLDEN RIDGE RESOURCS NEW,Pink Current,0.136031,,0,Foreign Ordinary Shares,Canada,British Columbia
BTKRF,BLACK TUSK RESOURCES,Pink Current,0.023000,-7.258100,5000,Foreign Ordinary Shares,Canada,British Columbia
DOCRF,CLOUDMD SOFTWARE & SVCS,Pink Current,1.246500,-4.115400,195058,Foreign Ordinary Shares,Canada,British Columbia
MBLMF,MOBILUM TECHNOLOGIES INC,Pink Current,0.299800,11.037000,185148,Foreign Ordinary Shares,Canada,British Columbia
CNPOF,RIV CAP INC,Pink Current,1.301100,-2.172900,29045,Foreign Ordinary Shares,Canada,Ontario
LCKYF,GOLDEN SKY MINERALS CORP,Pink Current,0.400000,,85,Foreign Ordinary Shares,Canada,British Columbia
QUISF,QUISITIVE TECH SLTNS INC,Pink Current,1.060000,0.000000,6134,Foreign Ordinary Shares,Canada,Ontario
FLWPF,FLOWR CORP NEW,Pink Current,0.083780,-0.498800,55385,Foreign Ordinary Shares,Canada,Ontario
FLONF,FLOWER ONE HLDGS 22 WTS,Pink Current,0.003900,,0,Warrants,Canada,Ontario
FONWF,FLOWER ONE HLDG INC WT 23,Pink Current,0.065000,,0,Warrants,Canada,Ontario
CNMTF,CANADIAN METALS INC NEW,Pink Current,0.164100,,0,Foreign Ordinary Shares,Canada,Quebec
SIZYF,MAJOR PRECIOUS METALS CP,Pink Current,0.275600,,0,Foreign Ordinary Shares,Canada,British Columbia
ROMWF,RUBICON ORGNS INC 2/24 WT,Pink Current,0.220000,,0,Warrants,Canada,British Columbia
CASXF,CASA MINERALS INC,Pink Current,0.143200,,0,Foreign Ordinary Shares,Canada,British Columbia
SMATF,CANADIAN GOLDCAMPS CP,Pink Current,0.459500,,0,Foreign Ordinary Shares,Canada,Ontario
GOOLF,AQUARIUS AI INC,Pink Current,0.061800,0.162100,1000,Foreign Ordinary Shares,Canada,British Columbia
TROUF,TROUBADOUR RESOURCES INC,Pink Current,0.055000,,0,Foreign Ordinary Shares,Canada,British Columbia
CNNXF,CANNAMERICA BRANDS CORP,Pink Current,0.025020,-11.746000,57750,Foreign Ordinary Shares,Canada,British Columbia
CLGUF,CLOUD NINE WEB3 TECH INC,Pink Current,0.320000,-10.188000,83256,Foreign Ordinary Shares,Canada,British Columbia
MAVBF,MAV BEAUTY BRANDS INC,Pink Current,1.750000,,0,Foreign Ordinary Shares,Canada,Ontario
MMMRF,MAMMOTH RESOURCES CORP,Pink Current,0.110100,,0,Foreign Ordinary Shares,Canada,Ontario
HRFEF,HARFANG EXPL INC,Pink Current,0.247200,7.478300,309,Foreign Ordinary Shares,Canada,Quebec
DLRYF,CARLYLE COMMODITIES CORP,Pink Current,0.041400,,0,Foreign Ordinary Shares,Canada,British Columbia
FRMUF,FIRM CAPITAL PRPRTY TR,Pink Current,5.905700,,0,Units,Canada,Ontario
HITTF,HIGH TIDE INC WT 2/23,Pink Current,0.173000,0.173700,1000,Warrants,Canada,Alberta
CPIVF,CAPTIVA VERDE WELLNESS CO,Pink Current,0.055400,-7.666700,22622,Foreign Ordinary Shares,Canada,British Columbia
CNVCF,BIOHARVEST SCIENCES INC,Pink Current,0.295000,3.146900,86501,Foreign Ordinary Shares,Canada,British Columbia
TCNAF,TRANSCANNA HLDGS INC,Pink Current,0.520000,-4.770600,3500,Foreign Ordinary Shares,Canada,British Columbia
RCGCF,ROSCAN GOLD CORP,Pink Current,0.223300,-0.843700,70290,Foreign Ordinary Shares,Canada,Ontario
CAAOF,INDVR BRANDS INC,Pink Current,0.034700,73.500000,2950,Foreign Ordinary Shares,Canada,British Columbia
OPCGF,ORGANIC POTASH CORP,Pink Current,0.016700,0.602400,10000,Foreign Ordinary Shares,Canada,Ontario
FCTI,FACT INC,Pink Current,0.100000,-37.500000,39008,Common Stock,Canada,Ontario
SCNNF,SATIVA WELLNESS GRP,Pink Current,0.050750,5.729200,10013,Foreign Ordinary Shares,Canada,British Columbia
CNONF,LYNX GLOBAL DIGITAL FIN,Pink Current,0.210100,,0,Foreign Ordinary Shares,Canada,British Columbia
AREVF,AREV LIFE SCIENCES GLOBAL,Pink Current,0.120800,,0,Foreign Ordinary Shares,Canada,British Columbia
RMANF,ROADMAN INVESTMENTS CORP,Pink Current,0.014220,,0,Foreign Ordinary Shares,Canada,British Columbia
MRBLF,MARBLE FINL INC,Pink Current,0.096000,,0,Foreign Ordinary Shares,Canada,British Columbia
CRFTF,BC CRAFT SUPPLY CO LTD,Pink Current,0.012200,0.411500,95496,Foreign Ordinary Shares,Canada,British Columbia
JSHG,JOSHUA GOLD RESOURCES,Pink Current,0.032950,,0,Common Stock,Canada,Ontario
PUSOF,PUSHFOR INVESTMENTS INC.,Pink Current,0.076000,0.662300,74927,Foreign Ordinary Shares,Canada,British Columbia
SPONF,SPONSORSONE INC,Pink Current,0.013900,-0.714300,6579317,Foreign Ordinary Shares,Canada,Ontario
KMMIF,KARAM MINERALS INC,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,British Columbia
SCTSF,SCOTTIE RES CORP.,Pink Current,0.177000,7.533400,289756,Foreign Ordinary Shares,Canada,British Columbia
GTSIF,LOBE SCIENCES LTD,Pink Current,0.045800,-0.434800,34365,Foreign Ordinary Shares,Canada,British Columbia
WPDPF,WPD PHARMACEUTICALS INC,Pink Current,0.201100,,0,Foreign Ordinary Shares,Canada,British Columbia
GLIOF,GOLD LION RESOURCES INC,Pink Current,0.121200,,0,Foreign Ordinary Shares,Canada,British Columbia
LGLOF,LINK GLOBAL TECH INC,Pink Current,0.198000,7.608700,194173,Foreign Ordinary Shares,Canada,British Columbia
HSTRF,HOLLISTER BIOSCIENCES INC,Pink Current,0.191000,-4.500000,89031,Foreign Ordinary Shares,Canada,British Columbia
WPNNF,FIRST RESPONDER TECH,Pink Current,0.019700,,0,Foreign Ordinary Shares,Canada,British Columbia
BRAXF,BRAXIA SCIENTIFIC CORP,Pink Current,0.149800,-0.066700,299123,Foreign Ordinary Shares,Canada,British Columbia
JNCCF,ROOGOLD INC,Pink Current,0.218300,5.919500,27000,Foreign Ordinary Shares,Canada,British Columbia
NLVVF,NEW LEAF VENTURES A,Pink Current,0.189000,-1.818200,152454,Foreign Ordinary Shares,Canada,British Columbia
JLRRF,SOUTH ATLANTIC GOLD INC,Pink Current,0.046400,16.876600,43103,Foreign Ordinary Shares,Canada,British Columbia
CLGCF,CLARITY GOLD CORP,Pink Current,0.250000,-0.040000,52385,Foreign Ordinary Shares,Canada,British Columbia
LDDAF,LIDA RESOURCES INC,Pink Current,0.454000,-3.060800,1000,Foreign Ordinary Shares,Canada,British Columbia
FHYDF,FIRST HYDROGEN CORP,Pink Current,0.882500,,0,Foreign Ordinary Shares,Canada,British Columbia
WALRF,MEGAWATT LITHM & BATT,Pink Current,0.151000,0.000000,5359,Foreign Ordinary Shares,Canada,British Columbia
SMPEF,SOUTHERN EMPIRE RES CORP,Pink Current,0.122080,-14.629400,8000,Foreign Ordinary Shares,Canada,British Columbia
NEWUF,NEWTOPIA INC,Pink Current,0.413600,-6.509900,1500,Foreign Ordinary Shares,Canada,Ontario
CRBKF,CAREBOOK TECHNOLOGIES INC,Pink Current,0.483360,,0,Foreign Ordinary Shares,Canada,Quebec
EATBF,EAT BEYOND GLOBAL HLDG,Pink Current,0.605100,-6.907700,27831,Foreign Ordinary Shares,Canada,British Columbia
NEXNF,NEXE INNOVATIONS INC,Pink Current,0.523350,-3.083300,30561,Foreign Ordinary Shares,Canada,British Columbia
GTSWF,GETSWIFT TECHS LTD,Pink Current,1.010000,3.061200,1100,Foreign Ordinary Shares,Canada,British Columbia
GMSQF,GAMESQUARE ESPORTS INC,Pink Current,0.331320,0.491400,10794,Foreign Ordinary Shares,Canada,Ontario
SKFG,STARK FOCUS GROUP INC,Pink Current,0.080000,,0,Common Stock,Canada,Alberta
BGPAF,BGP ACQUISITIN CORP WT 26,Pink Current,0.855000,,0,Warrants,Canada,British Columbia
RADLF,RADIAL RESH CORP,Pink Current,0.060100,,0,Foreign Ordinary Shares,Canada,British Columbia
RDYFF,READY SET GOLD CORP,Pink Current,0.121000,,0,Foreign Ordinary Shares,Canada,British Columbia
CAVVF,CAVU MINING CORP,Pink Current,0.375100,-4.782500,5095,Foreign Ordinary Shares,Canada,British Columbia
ZCTSF,ZACATECAS SILVER CORP,Pink Current,0.656160,0.792600,150,Foreign Ordinary Shares,Canada,British Columbia
GAEGF,GAGE GROWTH CORP,Pink Current,1.590000,-1.760900,56697,Foreign Ordinary Shares,Canada,Ontario
TEVNF,TEVANO SYSTEMS HOLDINGS,Pink Current,0.099300,,0,Foreign Ordinary Shares,Canada,British Columbia
PODAF,PODA HOLDINGS INC,Pink Current,0.407450,3.571400,42997,Foreign Ordinary Shares,Canada,British Columbia
MEDAF,MEDARO MINING CORP,Pink Current,0.630900,5.607600,134382,Foreign Ordinary Shares,Canada,British Columbia
HAMRF,SILVER HAMMER MNG CORP,Pink Current,0.397300,9.449000,241500,Foreign Ordinary Shares,Canada,British Columbia
BADEF,BALD EAGLE GOLD CORP,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,Ontario
MYNDF,MYND LIFE SCIENCS INC,Pink Current,1.100000,42.764400,100,Common Stock,Canada,British Columbia
SMDRF,SIERRA MADRE GOLD SILVER,Pink Current,0.367980,,0,Foreign Ordinary Shares,Canada,British Columbia
APETF,ALPHA ESPORTS TECH INC A,Pink Current,0.300000,-2.299200,17155,Foreign Ordinary Shares,Canada,British Columbia
DNRSF,DENARIUS SILVER CORP,Pink Current,0.482470,14.221100,35100,Foreign Ordinary Shares,Canada,Ontario
HECOF,GLOBAL HELIUM CORP,Pink Current,1.340000,1.901100,110829,Foreign Ordinary Shares,Canada,Alberta
NGTTF,PROPHECY POTASH CORP,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,British Columbia
NBTRF,NOBEL RES CORP,Pink Current,0.586930,6.594400,27213,Foreign Ordinary Shares,Canada,Ontario
SCVFF,SCOTCH CREEK VENTURES INC,Pink Current,0.498200,1.157400,1200,Foreign Ordinary Shares,Canada,British Columbia
BTRMF,BATTERY MINERAL RESOURCES,Pink Current,0.273350,,0,Foreign Ordinary Shares,Canada,British Columbia
FNICF,FATHOM NICKEL INC,Pink Current,0.309900,3.300000,48300,Common Stock,Canada,Alberta
AWLIF,AMERIWEST LITHIUM INC,Pink Current,0.761200,-3.755200,506447,Foreign Ordinary Shares,Canada,British Columbia
XIGMF,XIGEM TECHNOLOGIES CORP,Pink Current,0.103810,,0,Foreign Ordinary Shares,Canada,Ontario
ATHHF,AETHER CATALYST SOLUTIONS,Pink Current,0.319000,,2000,Common Stock,Canada,British Columbia
THKKF,THINK RESH CORP,Pink Current,1.450000,,0,Foreign Ordinary Shares,Canada,Ontario
FLOCF,FRESHLOCAL SOLUTIONS INC,Pink Current,1.050000,,0,Foreign Ordinary Shares,Canada,British Columbia
WLDPF,WILDPACK BEVERAGE INC,Pink Current,0.884100,11.095800,400,Foreign Ordinary Shares,Canada,British Columbia
MNNDF,NUROSENE HEATH INC,Pink Current,1.392300,,0,Foreign Ordinary Shares,Canada,Ontario
CNLMF,COLLECTIVE MNG LTD,Pink Current,2.200000,,0,Common Stock,Canada,Ontario
TRPTF,TRIBE PPTY TECHNOLOGIES,Pink Current,3.000000,,0,Foreign Ordinary Shares,Canada,British Columbia
BMVVF,BATHURST METALS CORP,Pink Current,0.088000,,0,Foreign Ordinary Shares,Canada,British Columbia
SPLTF,SPOTLITE360 IOT SOLUTION,Pink Current,0.186500,0.647600,5000,Foreign Ordinary Shares,Canada,British Columbia
PMKRF,PLAYMAKER CAP INC,Pink Current,0.550000,,0,Foreign Ordinary Shares,Canada,Ontario
GASMF,GENERAL ASSMBLY HLDGS A,Pink Current,0.788100,,0,Foreign Ordinary Shares,Canada,Ontario
IMPHF,IMPERIAL HELIUM CORP,Pink Current,0.180880,-2.227000,51307,Foreign Ordinary Shares,Canada,Alberta
SRUUF,SPROTT PHYSICL URNIUM UT,Pink Current,12.340600,-0.799000,474384,Units,Canada,Ontario
LEXTF,LEXSTON LIFE SCIENCES CP,Pink Current,0.134500,,0,Foreign Ordinary Shares,Canada,British Columbia
MLPMF,MILLENNIAL PRECIOUS METAL,Pink Current,0.303200,,0,Common Stock,Canada,Ontario
APHLF,ALPHA LITHIUM CORP NEW,Pink Current,0.660000,-3.649600,409145,Foreign Ordinary Shares,Canada,British Columbia
LVTTF,LEVITEE LABS INC,Pink Current,0.320000,-14.163100,84291,Foreign Ordinary Shares,Canada,British Columbia
PRRSF,PROSPECT RIDGE RES CORP,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,British Columbia
PLVFF,PLANT VEDA FOODS LTD,Pink Current,1.330000,,0,Foreign Ordinary Shares,Canada,British Columbia
HUMBF,HUMBLE & FUME INC,Pink Current,0.349900,,0,Foreign Ordinary Shares,Canada,Ontario
ELMGF,ELEMENT79 GOLD CORP,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,British Columbia
WONDF,WONDERFI TECHNOLOGIES INC,Pink Current,2.096400,7.618100,108775,Foreign Ordinary Shares,Canada,British Columbia
SLNFF,SOLUTION FINL INC,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,British Columbia
ELNSF,ELEMENT NUTRITIONAL SCIEN,Pink Current,0.000000,,0,Common Stock,Canada,Ontario
OAMCF,OVERACTIVE MEDIA CORP,Pink Current,0.795000,,0,Foreign Ordinary Shares,Canada,Ontario
OOOOF,OOOOO ENTMT COMM LTD,Pink Current,0.720000,-2.134000,14550,Foreign Ordinary Shares,Canada,British Columbia
FLOBF,FLOW BEVERAGE CRP SUB VTG,Pink Current,1.669900,,0,Foreign Ordinary Shares,Canada,Ontario
LMSBF,LIMESTONE BOAT CO LTD,Pink Current,0.169100,,0,Common Stock,Canada,Ontario
NXHSF,NEXT HYDROGEN SOLUTIONS,Pink Current,4.730000,2.270300,2100,Foreign Ordinary Shares,Canada,Ontario
ROOOF,NORTHSTAR CLEAN TECHN INC,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,British Columbia
FNTTF,FANTASY 360 TECHNOLOGIES,Pink Current,0.265000,1.848600,4927,Foreign Ordinary Shares,Canada,British Columbia
MHUBF,MINEHUB TECHNOLOGIES INC,Pink Current,0.952700,,0,Foreign Ordinary Shares,Canada,British Columbia
RYWCF,ROYAL WINS CORP,Pink Current,0.181400,,0,Foreign Ordinary Shares,Canada,Ontario
ARLSF,ARGO LIVING SOILS CORP,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,British Columbia
DCTIF,DELTA CLEANTECH INC,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,Alberta
NPRFF,NEPRA FOODS INC SUB VTG,Pink Current,0.560600,5.773600,5000,Foreign Ordinary Shares,Canada,British Columbia
KONEF,KETAMINEONE CAPITAL NEW,Pink Current,0.025000,,0,Foreign Ordinary Shares,Canada,British Columbia
CUPUF,CARIBBEAN UTIL LTD A,Pink Current,14.770000,,0,Foreign Ordinary Shares,Cayman Islands,
CWNOF,CHINESEWORLDNET.COM INC,Pink Current,0.057700,-8.412700,396,Foreign Ordinary Shares,Cayman Islands,
TETHF,TETHYS PETROLEUM LTD,Pink Current,0.517400,,0,Foreign Ordinary Shares,Cayman Islands,
MCHVF,MGM CHINA HOLDINGS ORD,Pink Current,0.704900,,0,Foreign Ordinary Shares,Cayman Islands,
MCHVY,MGM CHINA HLDGS UNSP/ADR,Pink Current,8.770000,,40,ADRs,Cayman Islands,
PCPPF,PC PARTNER GROUP LTD,Pink Current,0.135000,,0,Foreign Ordinary Shares,Cayman Islands,
LTMAQ,LATAM AIRLINES GROUP ADR,Pink Current,1.560000,0.000000,185318,ADRs,Chile,
SIAF,SINO AGRO FOODS INC,Pink Current,0.077900,5.555600,6750,Common Stock,China,
TGGI,TRANS GLOBAL GROUP INC,Pink Current,0.009850,-8.115700,87939190,Common Stock,China,
SWRAF,SWIRE PACIFIC LTD A,Pink Current,6.620000,,0,Foreign Ordinary Shares,China,
SWRAY,SWIRE PAC LTD A S/ADR,Pink Current,6.510000,-0.458700,21415,ADRs,China,
SWRBF,SWIRE PACIFIC LTD B ORD,Pink Current,1.109000,,0,Foreign Ordinary Shares,China,
SWRBY,SWIRE PACIFIC LTD B S/ADR,Pink Current,5.620000,,84,ADRs,China,
SUHJF,SUN HUNG KAI PPTYS ORD,Pink Current,13.060000,,0,Foreign Ordinary Shares,China,
SUHJY,SUN HUNG KAI PY LTD S/ADR,Pink Current,13.220000,0.000000,111595,ADRs,China,
SHTGF,SHUN TAK HLDGS LTD,Pink Current,0.270000,,0,Foreign Ordinary Shares,China,
SPOM,SPO GLOBAL INC,Pink Current,0.024900,-3.861000,286314,Common Stock,China,
MAORF,MANDARIN ORIENTAL INTL,Pink Current,2.220000,-0.537600,43800,Foreign Ordinary Shares,China,
MNOIY,MANDARIN ORIENTAL UNS/ADR,Pink Current,19.890000,,0,ADRs,China,
YBGJ,YUBO INTL BIOTECH LTD A,Pink Current,0.380000,,0,Common Stock,China,
JEHLY,JOHNSON EL HLDG UNSP/ADR,Pink Current,21.480000,-4.107100,526,ADRs,China,
JELCF,JOHNSON ELEC HLDG ORD NEW,Pink Current,2.110000,,70000,Foreign Ordinary Shares,China,
JARLF,JARDINE MATHESON HLDG ORD,Pink Current,57.610000,0.278500,1688,Foreign Ordinary Shares,China,
JMHLY,JARDINE MATHESON UNSP/ADR,Pink Current,57.120000,0.545700,6001,ADRs,China,
HYSNF,HYSAN DEV CO LTD ORD,Pink Current,3.940000,,0,Foreign Ordinary Shares,China,
HYSNY,HYSAN DEV CO LTD S/ADR,Pink Current,6.915000,-0.360200,417,ADRs,China,
HUNGF,HUANENG PWR INTL,Pink Current,0.493500,,0,Foreign Ordinary Shares,China,
HOKCF,HONG KONG&CHINA GAS ORD,Pink Current,1.495000,,0,Foreign Ordinary Shares,China,
HOKCY,HONG KONG&CHINA GAS S/ADR,Pink Current,1.510000,0.000000,233097,ADRs,China,
SGLA,SINO GREEN LAND CORP,Pink Current,0.010000,-4.761900,275703,Common Stock,China,Hong Kong
HLDCY,HENDERSON LD DEV S/ADR,Pink Current,4.220000,0.476200,162654,ADRs,China,Hong Kong
HLDVF,HENDERSON LD DEV CO LTD,Pink Current,4.150000,,0,Foreign Ordinary Shares,China,Hong Kong
HNLGF,HANG LUNG GRP ORD,Pink Current,2.430000,,0,Foreign Ordinary Shares,China,
HNLGY,HANG LUNG GROUP LTD S/ADR,Pink Current,12.650000,,0,ADRs,China,
FPAFF,FIRST PACIFIC CO ORD,Pink Current,0.390900,,17600,Foreign Ordinary Shares,China,Hong Kong
FPAFY,FIRST PAC CO LTD S/ADR,Pink Current,1.960000,0.000000,10549,ADRs,China,Hong Kong
DFIHY,DAIRY FARM I/H UNSP/ADR,Pink Current,17.972000,-0.266400,1374,ADRs,China,Hong Kong
DFILF,DAIRY FARM INTL HLDG ORD,Pink Current,3.345000,,0,Foreign Ordinary Shares,China,Hong Kong
CPIHF,CHAMPION TECH HLDGS ORD,Pink Current,0.012800,,0,Foreign Ordinary Shares,China,Hong Kong
CPCAF,CATHAY PAC AIRWYS LTD ORD,Pink Current,0.961200,-1.415400,1000,Foreign Ordinary Shares,China,Hong Kong
CPCAY,CATHAY PAC AIRWAYS S/ADR,Pink Current,4.600000,0.000000,3160,ADRs,China,Hong Kong
CPKPF,CP POKPHAND CO LTD ORD,Pink Current,0.145900,8.880600,100,Foreign Ordinary Shares,China,
CPKPY,CP POKPHAND CO LTD S/ADR,Pink Current,3.490000,0.721500,8999,ADRs,China,
BKEAF,BANK OF EAST ASIA LTD REG,Pink Current,1.625000,,0,Foreign Ordinary Shares,China,
BKEAY,BANK OF EAST ASIA S/ADR,Pink Current,1.590100,,10,ADRs,China,
SYQH,LIAONING SHUIYUN QINGHE,Pink Current,0.310000,,0,Common Stock,China,
HLPPF,HANG LUNG PPTYS LTD,Pink Current,2.280000,,0,Foreign Ordinary Shares,China,
HLPPY,HANG LUNG PPTYS S/ADR,Pink Current,11.930000,-0.125600,87090,ADRs,China,
CHJTF,CSPC PHARM GROUP LTD ORD,Pink Current,1.220000,,0,Foreign Ordinary Shares,China,Hong Kong
CSPCY,CCSPC PHARMS GRP U/ADR,Pink Current,4.410000,0.684900,49155,ADRs,China,Hong Kong
CBGH,CHINA YIBAI UNITED G/I HL,Pink Current,0.124800,,0,Common Stock,China,
GXYEF,GALAXY ENTMNT GROUP ORD,Pink Current,5.440000,0.369000,1899,Foreign Ordinary Shares,China,Hong Kong
GXYYY,GALAXY ENTMT GRP U/ADR,Pink Current,27.540000,-0.036300,880,ADRs,China,Hong Kong
GNGYF,GUANGSHEN RAILWAY CO H SH,Pink Current,0.195300,,0,Foreign Ordinary Shares,China,
NWCN,NETWORK CN INC,Pink Current,2.500000,,0,Common Stock,China,Hong Kong
ASEJF,APT SATELLITE HOLDINGS,Pink Current,0.320000,,80,Foreign Ordinary Shares,China,Hong Kong
